support,weight,old_expected_count,systematic_expected_count
8,23,6.759235723790856,1.2060486557944237
8,24,8.5356191283672747,2.0361204151654788
8,25,9.443041974537131,3.0974345856711669
8,26,11.74973519588972,4.5443815519679731
8,27,12.298119004485669,5.9538599253443714
8,28,16.13856028656804,7.9843710523489202
8,29,17.262433411214062,9.3249728753819241
8,30,24.720246604734083,12.147796377533211
8,31,28.525524140105688,13.283370032330911
8,32,42.3930066363111,18.021203359082033
8,33,51.646359488402375,20.122603261904182
8,34,73.903414281441044,29.583463803908884
8,35,90.471324548760435,35.588734440892395
8,36,121.751815510093,53.435695042969641
8,37,146.8842157629422,67.000545076834698
8,38,189.79393584537831,96.152924828436042
8,39,235.54042122849305,120.83564226289322
8,40,314.7259994508251,164.89597631754901
8,41,421.30392895085578,208.83054210731146
8,42,599.17325825294256,285.99712647294666
8,43,856.59471605528699,391.20130623364605
8,44,1243.1411831607707,573.11512932085088
8,45,1753.1163673005483,839.87941691072388
8,46,2433.3502551390252,1259.1174441662765
8,47,3238.824153975791,1839.8587932145122
8,48,4184.3377275669045,2638.1380989373597
8,49,5128.0044692194706,3597.3464246929711
8,50,6044.3423339843757,4732.1530273569751
8,51,6676.8371929642444,5857.4556305082688
8,52,6977.117736636781,6890.0662125500539
8,53,6675.0638619046058,7471.8881781447599
8,54,5911.3533450666791,7528.7881264238831
8,55,4662.9971779935331,6798.6178692737922
8,56,3334.9117560389027,5550.7598310421854
8,57,2052.7131810958672,3917.2052435003752
8,58,1128.4268673634317,2436.0653573299578
8,59,507.21878850305694,1249.3219844370799
8,60,204.22396213235734,553.42548532655326
8,61,59.233658249981708,183.34089056238784
8,62,16.929897324757292,53.002907443731722
8,63,2.1842580624835515,8.2616258314301909
8,64,4.6768013791571734,5.7548357184389429
