mode,ensemble,projected_state,expected_pair_count,expected_low_tail_contribution,fraction_of_low_tail,max_tail_probability,projected_upper_contribution,projected_slack_factor
support_equal_single_double,original,8:3:4:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:10:1:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:8:3:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:7:8:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:11:8:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:4:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:13:14:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:27:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:13:14:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:0:25,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:16:11:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:23:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:8:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:1:12:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:11:4:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:12:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:8:2:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:2:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:0:2:26,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:5:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:10:19:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:12:13:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:8:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:13:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:3:0:25,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:12:2:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:7:0:25,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:13:15:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:5:5:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:10:6:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:9:4:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:28:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:11:13:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:17:11:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:4:8:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:2:7:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:6:4:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:14:14:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:0:5:27,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:12:5:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:8:8:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:8:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:14:11:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:0:31,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:10:10:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:7:11:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:10:7:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:4:13:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:12:17:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:8:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:0:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:12:8:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:9:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:1:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:3:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:16:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:7:10:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:4:22:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:3:26:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:7:13:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:17:11:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:6:6:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:4:22:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:3:11:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:0:10:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:4:4:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:16:1:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:7:12:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:2:17:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:7:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:1:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:25:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:18:10:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:21:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:14:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:15:14:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:10:7:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:12:4:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:9:12:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:8:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:3:27:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:3:8:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:8:22:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:22:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:16:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:9:11:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:6:23:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:8:13:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:7:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:19:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:4:9:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:15:6:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:19:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:14:10:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:4:7:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:5:12:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:6:15:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:10:0:21,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:7:4:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:8:8:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:14:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:10:4:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:20:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:16:0:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:4:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:11:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:26:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:10:15:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:11:8:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:10:2:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:10:4:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:18:6:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:13:13:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:2:13:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:26:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:3:0:22,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:8:0:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:16:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:2:2:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:10:2:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:9:7:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:9:2:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:1:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:19:8:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:8:2:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:7:9:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:2:11:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:0:15:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:5:1:21,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:3:17:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:19:0:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:16:12:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:19:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:6:14:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:11:1:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:14:12:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:13:10:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:3:20:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:9:0:21,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:5:0:25,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:16:8:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:20:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:0:23:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:3:5:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:9:12:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:19:1:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:21:8:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:11:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:17:5:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:11:8:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:12:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:7:8:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:3:22,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:22:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:5:14:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:4:0:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:8:6:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:4:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:6:3:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:0:4:23,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:9:3:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:11:10:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:16:6:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:13:0:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:9:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:1:16:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:14:13:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:6:20:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:3:7:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:14:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:10:3:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:11:4:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:6:12:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:2:9:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:4:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:11:13:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:4:2:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:3:15:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:15:3:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:17:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:20:5:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:3:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:6:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:20:1:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:4:6:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:11:18:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:6:1:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:13:13:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:7:13:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:14:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:7:5:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:2:27:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:4:3:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:7:0:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:17:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:6:22:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:4:17:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:16:14:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:12:5:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:1:1:21,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:18:9:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:25:0,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:8:14:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:3:1:22,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:21:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:5:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:7:2:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:7:19:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:14:14:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:6:19:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:7:13:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:2:15:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:15:9:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:4:7:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:14:3:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:11:3:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:14:13:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:0:8:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:25:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:17:12:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:3:8:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:4:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:9:8:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:20:4:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:7:0:23,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:3:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:0:3:26,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:4:1:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:4:8:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:1:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:3:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:11:2:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:2:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:27:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:6:1:24,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:3:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:16:12:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:9:19:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:12:4:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:8:13:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:12:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:6:17:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:7:2:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:2:0:26,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:0:28,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:13:0:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:5:4:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:6:6:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:3:7:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:3:19:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:2:7:22,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:0:3:28,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:0:19:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:13:5:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:0:22:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:6:11:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:3:4:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:8:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:10:13:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:0:27,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:9:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:14:6:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:4:23:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:10:5:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:2:21:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:5:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:14:1:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:12:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:0:11:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:1:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:11:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:10:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:18:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:0:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:18:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:3:24:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:2:22:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:11:11:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:0:30,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:2:2:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:10:7:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:4:0:24,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:4:9:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:17:11:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:11:18:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:12:9:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:19:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:12:15:0,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:5:1:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:2:13:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:13:0:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:12:1:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:0:1:25,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:2:13:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:17:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:6:3:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:15:0:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:7:9:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:17:7:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:8:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:10:0:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:10:8:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:14:8:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:13:10:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:9:8:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:0:0:28,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:8:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:3:2:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:4:9:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:3:20,0.16,0.0,0.0,0.0,0.0,0.0
