index,columns
777,0:1:2:3:4:18:46:60
778,0:1:2:3:4:18:46:61
779,0:1:2:3:4:18:46:62
780,0:1:2:3:4:18:46:63
781,0:1:2:3:4:19:20:47
782,0:1:2:3:4:19:20:48
783,0:1:2:3:4:19:21:47
784,0:1:2:3:4:19:21:49
785,0:1:2:3:4:19:22:47
786,0:1:2:3:4:19:22:50
787,0:1:2:3:4:19:23:47
788,0:1:2:3:4:19:23:51
789,0:1:2:3:4:19:24:47
790,0:1:2:3:4:19:24:52
791,0:1:2:3:4:19:25:47
792,0:1:2:3:4:19:25:53
793,0:1:2:3:4:19:26:47
794,0:1:2:3:4:19:26:54
795,0:1:2:3:4:19:27:47
796,0:1:2:3:4:19:27:55
797,0:1:2:3:4:19:28:47
798,0:1:2:3:4:19:28:56
799,0:1:2:3:4:19:29:47
800,0:1:2:3:4:19:29:57
801,0:1:2:3:4:19:30:47
802,0:1:2:3:4:19:30:58
803,0:1:2:3:4:19:31:47
804,0:1:2:3:4:19:31:59
805,0:1:2:3:4:19:32:47
806,0:1:2:3:4:19:32:60
807,0:1:2:3:4:19:33:47
808,0:1:2:3:4:19:33:61
809,0:1:2:3:4:19:34:47
810,0:1:2:3:4:19:34:62
811,0:1:2:3:4:19:35:47
812,0:1:2:3:4:19:35:63
813,0:1:2:3:4:19:36:47
814,0:1:2:3:4:19:37:47
815,0:1:2:3:4:19:38:47
816,0:1:2:3:4:19:39:47
817,0:1:2:3:4:19:40:47
818,0:1:2:3:4:19:41:47
819,0:1:2:3:4:19:42:47
820,0:1:2:3:4:19:43:47
821,0:1:2:3:4:19:44:47
822,0:1:2:3:4:19:45:47
823,0:1:2:3:4:19:46:47
824,0:1:2:3:4:19:47:48
825,0:1:2:3:4:19:47:49
826,0:1:2:3:4:19:47:50
827,0:1:2:3:4:19:47:51
828,0:1:2:3:4:19:47:52
829,0:1:2:3:4:19:47:53
830,0:1:2:3:4:19:47:54
831,0:1:2:3:4:19:47:55
832,0:1:2:3:4:19:47:56
833,0:1:2:3:4:19:47:57
834,0:1:2:3:4:19:47:58
835,0:1:2:3:4:19:47:59
836,0:1:2:3:4:19:47:60
837,0:1:2:3:4:19:47:61
838,0:1:2:3:4:19:47:62
839,0:1:2:3:4:19:47:63
840,0:1:2:3:4:20:21:48
841,0:1:2:3:4:20:21:49
842,0:1:2:3:4:20:22:48
843,0:1:2:3:4:20:22:50
844,0:1:2:3:4:20:23:48
845,0:1:2:3:4:20:23:51
846,0:1:2:3:4:20:24:48
847,0:1:2:3:4:20:24:52
848,0:1:2:3:4:20:25:48
849,0:1:2:3:4:20:25:53
850,0:1:2:3:4:20:26:48
851,0:1:2:3:4:20:26:54
852,0:1:2:3:4:20:27:48
853,0:1:2:3:4:20:27:55
854,0:1:2:3:4:20:28:48
855,0:1:2:3:4:20:28:56
856,0:1:2:3:4:20:29:48
857,0:1:2:3:4:20:29:57
858,0:1:2:3:4:20:30:48
859,0:1:2:3:4:20:30:58
860,0:1:2:3:4:20:31:48
861,0:1:2:3:4:20:31:59
862,0:1:2:3:4:20:32:48
863,0:1:2:3:4:20:32:60
864,0:1:2:3:4:20:33:48
865,0:1:2:3:4:20:33:61
866,0:1:2:3:4:20:34:48
867,0:1:2:3:4:20:34:62
868,0:1:2:3:4:20:35:48
869,0:1:2:3:4:20:35:63
870,0:1:2:3:4:20:36:48
871,0:1:2:3:4:20:37:48
872,0:1:2:3:4:20:38:48
873,0:1:2:3:4:20:39:48
874,0:1:2:3:4:20:40:48
875,0:1:2:3:4:20:41:48
876,0:1:2:3:4:20:42:48
877,0:1:2:3:4:20:43:48
878,0:1:2:3:4:20:44:48
879,0:1:2:3:4:20:45:48
880,0:1:2:3:4:20:46:48
881,0:1:2:3:4:20:47:48
882,0:1:2:3:4:20:48:49
883,0:1:2:3:4:20:48:50
884,0:1:2:3:4:20:48:51
885,0:1:2:3:4:20:48:52
886,0:1:2:3:4:20:48:53
887,0:1:2:3:4:20:48:54
888,0:1:2:3:4:20:48:55
889,0:1:2:3:4:20:48:56
890,0:1:2:3:4:20:48:57
891,0:1:2:3:4:20:48:58
892,0:1:2:3:4:20:48:59
893,0:1:2:3:4:20:48:60
894,0:1:2:3:4:20:48:61
895,0:1:2:3:4:20:48:62
896,0:1:2:3:4:20:48:63
897,0:1:2:3:4:21:22:49
898,0:1:2:3:4:21:22:50
899,0:1:2:3:4:21:23:49
900,0:1:2:3:4:21:23:51
901,0:1:2:3:4:21:24:49
902,0:1:2:3:4:21:24:52
903,0:1:2:3:4:21:25:49
904,0:1:2:3:4:21:25:53
905,0:1:2:3:4:21:26:49
906,0:1:2:3:4:21:26:54
907,0:1:2:3:4:21:27:49
908,0:1:2:3:4:21:27:55
909,0:1:2:3:4:21:28:49
910,0:1:2:3:4:21:28:56
911,0:1:2:3:4:21:29:49
912,0:1:2:3:4:21:29:57
913,0:1:2:3:4:21:30:49
914,0:1:2:3:4:21:30:58
915,0:1:2:3:4:21:31:49
916,0:1:2:3:4:21:31:59
917,0:1:2:3:4:21:32:49
918,0:1:2:3:4:21:32:60
919,0:1:2:3:4:21:33:49
920,0:1:2:3:4:21:33:61
921,0:1:2:3:4:21:34:49
922,0:1:2:3:4:21:34:62
923,0:1:2:3:4:21:35:49
924,0:1:2:3:4:21:35:63
925,0:1:2:3:4:21:36:49
926,0:1:2:3:4:21:37:49
927,0:1:2:3:4:21:38:49
928,0:1:2:3:4:21:39:49
929,0:1:2:3:4:21:40:49
930,0:1:2:3:4:21:41:49
931,0:1:2:3:4:21:42:49
932,0:1:2:3:4:21:43:49
933,0:1:2:3:4:21:44:49
934,0:1:2:3:4:21:45:49
935,0:1:2:3:4:21:46:49
936,0:1:2:3:4:21:47:49
937,0:1:2:3:4:21:48:49
938,0:1:2:3:4:21:49:50
939,0:1:2:3:4:21:49:51
940,0:1:2:3:4:21:49:52
941,0:1:2:3:4:21:49:53
942,0:1:2:3:4:21:49:54
943,0:1:2:3:4:21:49:55
944,0:1:2:3:4:21:49:56
945,0:1:2:3:4:21:49:57
946,0:1:2:3:4:21:49:58
947,0:1:2:3:4:21:49:59
948,0:1:2:3:4:21:49:60
949,0:1:2:3:4:21:49:61
950,0:1:2:3:4:21:49:62
951,0:1:2:3:4:21:49:63
952,0:1:2:3:4:22:23:50
953,0:1:2:3:4:22:23:51
954,0:1:2:3:4:22:24:50
955,0:1:2:3:4:22:24:52
956,0:1:2:3:4:22:25:50
957,0:1:2:3:4:22:25:53
958,0:1:2:3:4:22:26:50
959,0:1:2:3:4:22:26:54
960,0:1:2:3:4:22:27:50
961,0:1:2:3:4:22:27:55
962,0:1:2:3:4:22:28:50
963,0:1:2:3:4:22:28:56
964,0:1:2:3:4:22:29:50
965,0:1:2:3:4:22:29:57
966,0:1:2:3:4:22:30:50
967,0:1:2:3:4:22:30:58
968,0:1:2:3:4:22:31:50
969,0:1:2:3:4:22:31:59
970,0:1:2:3:4:22:32:50
971,0:1:2:3:4:22:32:60
972,0:1:2:3:4:22:33:50
973,0:1:2:3:4:22:33:61
974,0:1:2:3:4:22:34:50
975,0:1:2:3:4:22:34:62
976,0:1:2:3:4:22:35:50
977,0:1:2:3:4:22:35:63
978,0:1:2:3:4:22:36:50
979,0:1:2:3:4:22:37:50
980,0:1:2:3:4:22:38:50
981,0:1:2:3:4:22:39:50
982,0:1:2:3:4:22:40:50
983,0:1:2:3:4:22:41:50
984,0:1:2:3:4:22:42:50
985,0:1:2:3:4:22:43:50
986,0:1:2:3:4:22:44:50
987,0:1:2:3:4:22:45:50
988,0:1:2:3:4:22:46:50
989,0:1:2:3:4:22:47:50
990,0:1:2:3:4:22:48:50
991,0:1:2:3:4:22:49:50
992,0:1:2:3:4:22:50:51
993,0:1:2:3:4:22:50:52
994,0:1:2:3:4:22:50:53
995,0:1:2:3:4:22:50:54
996,0:1:2:3:4:22:50:55
997,0:1:2:3:4:22:50:56
998,0:1:2:3:4:22:50:57
999,0:1:2:3:4:22:50:58
1000,0:1:2:3:4:22:50:59
1001,0:1:2:3:4:22:50:60
1002,0:1:2:3:4:22:50:61
1003,0:1:2:3:4:22:50:62
1004,0:1:2:3:4:22:50:63
1005,0:1:2:3:4:23:24:51
1006,0:1:2:3:4:23:24:52
1007,0:1:2:3:4:23:25:51
1008,0:1:2:3:4:23:25:53
1009,0:1:2:3:4:23:26:51
1010,0:1:2:3:4:23:26:54
1011,0:1:2:3:4:23:27:51
1012,0:1:2:3:4:23:27:55
1013,0:1:2:3:4:23:28:51
1014,0:1:2:3:4:23:28:56
1015,0:1:2:3:4:23:29:51
1016,0:1:2:3:4:23:29:57
1017,0:1:2:3:4:23:30:51
1018,0:1:2:3:4:23:30:58
1019,0:1:2:3:4:23:31:51
1020,0:1:2:3:4:23:31:59
1021,0:1:2:3:4:23:32:51
1022,0:1:2:3:4:23:32:60
1023,0:1:2:3:4:23:33:51
1024,0:1:2:3:4:23:33:61
1025,0:1:2:3:4:23:34:51
1026,0:1:2:3:4:23:34:62
1027,0:1:2:3:4:23:35:51
1028,0:1:2:3:4:23:35:63
1029,0:1:2:3:4:23:36:51
1030,0:1:2:3:4:23:37:51
1031,0:1:2:3:4:23:38:51
1032,0:1:2:3:4:23:39:51
1033,0:1:2:3:4:23:40:51
1034,0:1:2:3:4:23:41:51
1035,0:1:2:3:4:23:42:51
1036,0:1:2:3:4:23:43:51
1037,0:1:2:3:4:23:44:51
1038,0:1:2:3:4:23:45:51
1039,0:1:2:3:4:23:46:51
1040,0:1:2:3:4:23:47:51
1041,0:1:2:3:4:23:48:51
1042,0:1:2:3:4:23:49:51
1043,0:1:2:3:4:23:50:51
1044,0:1:2:3:4:23:51:52
1045,0:1:2:3:4:23:51:53
1046,0:1:2:3:4:23:51:54
1047,0:1:2:3:4:23:51:55
1048,0:1:2:3:4:23:51:56
1049,0:1:2:3:4:23:51:57
1050,0:1:2:3:4:23:51:58
1051,0:1:2:3:4:23:51:59
1052,0:1:2:3:4:23:51:60
1053,0:1:2:3:4:23:51:61
1054,0:1:2:3:4:23:51:62
1055,0:1:2:3:4:23:51:63
1056,0:1:2:3:4:24:25:52
1057,0:1:2:3:4:24:25:53
1058,0:1:2:3:4:24:26:52
1059,0:1:2:3:4:24:26:54
1060,0:1:2:3:4:24:27:52
1061,0:1:2:3:4:24:27:55
1062,0:1:2:3:4:24:28:52
1063,0:1:2:3:4:24:28:56
1064,0:1:2:3:4:24:29:52
1065,0:1:2:3:4:24:29:57
1066,0:1:2:3:4:24:30:52
1067,0:1:2:3:4:24:30:58
1068,0:1:2:3:4:24:31:52
1069,0:1:2:3:4:24:31:59
1070,0:1:2:3:4:24:32:52
1071,0:1:2:3:4:24:32:60
1072,0:1:2:3:4:24:33:52
1073,0:1:2:3:4:24:33:61
1074,0:1:2:3:4:24:34:52
1075,0:1:2:3:4:24:34:62
1076,0:1:2:3:4:24:35:52
1077,0:1:2:3:4:24:35:63
1078,0:1:2:3:4:24:36:52
1079,0:1:2:3:4:24:37:52
1080,0:1:2:3:4:24:38:52
1081,0:1:2:3:4:24:39:52
1082,0:1:2:3:4:24:40:52
1083,0:1:2:3:4:24:41:52
1084,0:1:2:3:4:24:42:52
1085,0:1:2:3:4:24:43:52
1086,0:1:2:3:4:24:44:52
1087,0:1:2:3:4:24:45:52
1088,0:1:2:3:4:24:46:52
1089,0:1:2:3:4:24:47:52
1090,0:1:2:3:4:24:48:52
1091,0:1:2:3:4:24:49:52
1092,0:1:2:3:4:24:50:52
1093,0:1:2:3:4:24:51:52
1094,0:1:2:3:4:24:52:53
1095,0:1:2:3:4:24:52:54
1096,0:1:2:3:4:24:52:55
1097,0:1:2:3:4:24:52:56
1098,0:1:2:3:4:24:52:57
1099,0:1:2:3:4:24:52:58
1100,0:1:2:3:4:24:52:59
1101,0:1:2:3:4:24:52:60
1102,0:1:2:3:4:24:52:61
1103,0:1:2:3:4:24:52:62
1104,0:1:2:3:4:24:52:63
1105,0:1:2:3:4:25:26:53
1106,0:1:2:3:4:25:26:54
1107,0:1:2:3:4:25:27:53
1108,0:1:2:3:4:25:27:55
1109,0:1:2:3:4:25:28:53
1110,0:1:2:3:4:25:28:56
1111,0:1:2:3:4:25:29:53
1112,0:1:2:3:4:25:29:57
1113,0:1:2:3:4:25:30:53
1114,0:1:2:3:4:25:30:58
1115,0:1:2:3:4:25:31:53
1116,0:1:2:3:4:25:31:59
1117,0:1:2:3:4:25:32:53
1118,0:1:2:3:4:25:32:60
1119,0:1:2:3:4:25:33:53
1120,0:1:2:3:4:25:33:61
1121,0:1:2:3:4:25:34:53
1122,0:1:2:3:4:25:34:62
1123,0:1:2:3:4:25:35:53
1124,0:1:2:3:4:25:35:63
1125,0:1:2:3:4:25:36:53
1126,0:1:2:3:4:25:37:53
1127,0:1:2:3:4:25:38:53
1128,0:1:2:3:4:25:39:53
1129,0:1:2:3:4:25:40:53
1130,0:1:2:3:4:25:41:53
1131,0:1:2:3:4:25:42:53
1132,0:1:2:3:4:25:43:53
1133,0:1:2:3:4:25:44:53
1134,0:1:2:3:4:25:45:53
1135,0:1:2:3:4:25:46:53
1136,0:1:2:3:4:25:47:53
1137,0:1:2:3:4:25:48:53
1138,0:1:2:3:4:25:49:53
1139,0:1:2:3:4:25:50:53
1140,0:1:2:3:4:25:51:53
1141,0:1:2:3:4:25:52:53
1142,0:1:2:3:4:25:53:54
1143,0:1:2:3:4:25:53:55
1144,0:1:2:3:4:25:53:56
1145,0:1:2:3:4:25:53:57
1146,0:1:2:3:4:25:53:58
1147,0:1:2:3:4:25:53:59
1148,0:1:2:3:4:25:53:60
1149,0:1:2:3:4:25:53:61
1150,0:1:2:3:4:25:53:62
1151,0:1:2:3:4:25:53:63
1152,0:1:2:3:4:26:27:54
1153,0:1:2:3:4:26:27:55
1154,0:1:2:3:4:26:28:54
1155,0:1:2:3:4:26:28:56
1156,0:1:2:3:4:26:29:54
1157,0:1:2:3:4:26:29:57
1158,0:1:2:3:4:26:30:54
1159,0:1:2:3:4:26:30:58
1160,0:1:2:3:4:26:31:54
1161,0:1:2:3:4:26:31:59
1162,0:1:2:3:4:26:32:54
1163,0:1:2:3:4:26:32:60
1164,0:1:2:3:4:26:33:54
1165,0:1:2:3:4:26:33:61
1166,0:1:2:3:4:26:34:54
1167,0:1:2:3:4:26:34:62
1168,0:1:2:3:4:26:35:54
1169,0:1:2:3:4:26:35:63
1170,0:1:2:3:4:26:36:54
1171,0:1:2:3:4:26:37:54
1172,0:1:2:3:4:26:38:54
1173,0:1:2:3:4:26:39:54
1174,0:1:2:3:4:26:40:54
1175,0:1:2:3:4:26:41:54
1176,0:1:2:3:4:26:42:54
1177,0:1:2:3:4:26:43:54
1178,0:1:2:3:4:26:44:54
1179,0:1:2:3:4:26:45:54
1180,0:1:2:3:4:26:46:54
1181,0:1:2:3:4:26:47:54
1182,0:1:2:3:4:26:48:54
1183,0:1:2:3:4:26:49:54
1184,0:1:2:3:4:26:50:54
1185,0:1:2:3:4:26:51:54
1186,0:1:2:3:4:26:52:54
1187,0:1:2:3:4:26:53:54
1188,0:1:2:3:4:26:54:55
1189,0:1:2:3:4:26:54:56
1190,0:1:2:3:4:26:54:57
1191,0:1:2:3:4:26:54:58
1192,0:1:2:3:4:26:54:59
1193,0:1:2:3:4:26:54:60
1194,0:1:2:3:4:26:54:61
1195,0:1:2:3:4:26:54:62
1196,0:1:2:3:4:26:54:63
1197,0:1:2:3:4:27:28:55
1198,0:1:2:3:4:27:28:56
1199,0:1:2:3:4:27:29:55
1200,0:1:2:3:4:27:29:57
1201,0:1:2:3:4:27:30:55
1202,0:1:2:3:4:27:30:58
1203,0:1:2:3:4:27:31:55
1204,0:1:2:3:4:27:31:59
1205,0:1:2:3:4:27:32:55
1206,0:1:2:3:4:27:32:60
1207,0:1:2:3:4:27:33:55
1208,0:1:2:3:4:27:33:61
1209,0:1:2:3:4:27:34:55
1210,0:1:2:3:4:27:34:62
1211,0:1:2:3:4:27:35:55
1212,0:1:2:3:4:27:35:63
1213,0:1:2:3:4:27:36:55
1214,0:1:2:3:4:27:37:55
1215,0:1:2:3:4:27:38:55
1216,0:1:2:3:4:27:39:55
1217,0:1:2:3:4:27:40:55
1218,0:1:2:3:4:27:41:55
1219,0:1:2:3:4:27:42:55
1220,0:1:2:3:4:27:43:55
1221,0:1:2:3:4:27:44:55
1222,0:1:2:3:4:27:45:55
1223,0:1:2:3:4:27:46:55
1224,0:1:2:3:4:27:47:55
1225,0:1:2:3:4:27:48:55
1226,0:1:2:3:4:27:49:55
1227,0:1:2:3:4:27:50:55
1228,0:1:2:3:4:27:51:55
1229,0:1:2:3:4:27:52:55
1230,0:1:2:3:4:27:53:55
1231,0:1:2:3:4:27:54:55
1232,0:1:2:3:4:27:55:56
1233,0:1:2:3:4:27:55:57
1234,0:1:2:3:4:27:55:58
1235,0:1:2:3:4:27:55:59
1236,0:1:2:3:4:27:55:60
1237,0:1:2:3:4:27:55:61
1238,0:1:2:3:4:27:55:62
1239,0:1:2:3:4:27:55:63
1240,0:1:2:3:4:28:29:56
1241,0:1:2:3:4:28:29:57
1242,0:1:2:3:4:28:30:56
1243,0:1:2:3:4:28:30:58
1244,0:1:2:3:4:28:31:56
1245,0:1:2:3:4:28:31:59
1246,0:1:2:3:4:28:32:56
1247,0:1:2:3:4:28:32:60
1248,0:1:2:3:4:28:33:56
1249,0:1:2:3:4:28:33:61
1250,0:1:2:3:4:28:34:56
1251,0:1:2:3:4:28:34:62
1252,0:1:2:3:4:28:35:56
1253,0:1:2:3:4:28:35:63
1254,0:1:2:3:4:28:36:56
1255,0:1:2:3:4:28:37:56
1256,0:1:2:3:4:28:38:56
1257,0:1:2:3:4:28:39:56
1258,0:1:2:3:4:28:40:56
1259,0:1:2:3:4:28:41:56
1260,0:1:2:3:4:28:42:56
1261,0:1:2:3:4:28:43:56
1262,0:1:2:3:4:28:44:56
1263,0:1:2:3:4:28:45:56
1264,0:1:2:3:4:28:46:56
1265,0:1:2:3:4:28:47:56
1266,0:1:2:3:4:28:48:56
1267,0:1:2:3:4:28:49:56
1268,0:1:2:3:4:28:50:56
1269,0:1:2:3:4:28:51:56
1270,0:1:2:3:4:28:52:56
1271,0:1:2:3:4:28:53:56
1272,0:1:2:3:4:28:54:56
1273,0:1:2:3:4:28:55:56
1274,0:1:2:3:4:28:56:57
1275,0:1:2:3:4:28:56:58
1276,0:1:2:3:4:28:56:59
1277,0:1:2:3:4:28:56:60
1278,0:1:2:3:4:28:56:61
1279,0:1:2:3:4:28:56:62
1280,0:1:2:3:4:28:56:63
1281,0:1:2:3:4:29:30:57
1282,0:1:2:3:4:29:30:58
1283,0:1:2:3:4:29:31:57
1284,0:1:2:3:4:29:31:59
1285,0:1:2:3:4:29:32:57
1286,0:1:2:3:4:29:32:60
1287,0:1:2:3:4:29:33:57
1288,0:1:2:3:4:29:33:61
1289,0:1:2:3:4:29:34:57
1290,0:1:2:3:4:29:34:62
1291,0:1:2:3:4:29:35:57
1292,0:1:2:3:4:29:35:63
1293,0:1:2:3:4:29:36:57
1294,0:1:2:3:4:29:37:57
1295,0:1:2:3:4:29:38:57
1296,0:1:2:3:4:29:39:57
1297,0:1:2:3:4:29:40:57
1298,0:1:2:3:4:29:41:57
1299,0:1:2:3:4:29:42:57
1300,0:1:2:3:4:29:43:57
1301,0:1:2:3:4:29:44:57
1302,0:1:2:3:4:29:45:57
1303,0:1:2:3:4:29:46:57
1304,0:1:2:3:4:29:47:57
1305,0:1:2:3:4:29:48:57
1306,0:1:2:3:4:29:49:57
1307,0:1:2:3:4:29:50:57
1308,0:1:2:3:4:29:51:57
1309,0:1:2:3:4:29:52:57
1310,0:1:2:3:4:29:53:57
1311,0:1:2:3:4:29:54:57
1312,0:1:2:3:4:29:55:57
1313,0:1:2:3:4:29:56:57
1314,0:1:2:3:4:29:57:58
1315,0:1:2:3:4:29:57:59
1316,0:1:2:3:4:29:57:60
1317,0:1:2:3:4:29:57:61
1318,0:1:2:3:4:29:57:62
1319,0:1:2:3:4:29:57:63
1320,0:1:2:3:4:30:31:58
1321,0:1:2:3:4:30:31:59
1322,0:1:2:3:4:30:32:58
1323,0:1:2:3:4:30:32:60
1324,0:1:2:3:4:30:33:58
1325,0:1:2:3:4:30:33:61
1326,0:1:2:3:4:30:34:58
1327,0:1:2:3:4:30:34:62
1328,0:1:2:3:4:30:35:58
1329,0:1:2:3:4:30:35:63
1330,0:1:2:3:4:30:36:58
1331,0:1:2:3:4:30:37:58
1332,0:1:2:3:4:30:38:58
1333,0:1:2:3:4:30:39:58
1334,0:1:2:3:4:30:40:58
1335,0:1:2:3:4:30:41:58
1336,0:1:2:3:4:30:42:58
1337,0:1:2:3:4:30:43:58
1338,0:1:2:3:4:30:44:58
1339,0:1:2:3:4:30:45:58
1340,0:1:2:3:4:30:46:58
1341,0:1:2:3:4:30:47:58
1342,0:1:2:3:4:30:48:58
1343,0:1:2:3:4:30:49:58
1344,0:1:2:3:4:30:50:58
1345,0:1:2:3:4:30:51:58
1346,0:1:2:3:4:30:52:58
1347,0:1:2:3:4:30:53:58
1348,0:1:2:3:4:30:54:58
1349,0:1:2:3:4:30:55:58
1350,0:1:2:3:4:30:56:58
1351,0:1:2:3:4:30:57:58
1352,0:1:2:3:4:30:58:59
1353,0:1:2:3:4:30:58:60
1354,0:1:2:3:4:30:58:61
1355,0:1:2:3:4:30:58:62
1356,0:1:2:3:4:30:58:63
1357,0:1:2:3:4:31:32:59
1358,0:1:2:3:4:31:32:60
1359,0:1:2:3:4:31:33:59
1360,0:1:2:3:4:31:33:61
1361,0:1:2:3:4:31:34:59
1362,0:1:2:3:4:31:34:62
1363,0:1:2:3:4:31:35:59
1364,0:1:2:3:4:31:35:63
1365,0:1:2:3:4:31:36:59
1366,0:1:2:3:4:31:37:59
1367,0:1:2:3:4:31:38:59
1368,0:1:2:3:4:31:39:59
1369,0:1:2:3:4:31:40:59
1370,0:1:2:3:4:31:41:59
1371,0:1:2:3:4:31:42:59
1372,0:1:2:3:4:31:43:59
1373,0:1:2:3:4:31:44:59
1374,0:1:2:3:4:31:45:59
1375,0:1:2:3:4:31:46:59
1376,0:1:2:3:4:31:47:59
1377,0:1:2:3:4:31:48:59
1378,0:1:2:3:4:31:49:59
1379,0:1:2:3:4:31:50:59
1380,0:1:2:3:4:31:51:59
1381,0:1:2:3:4:31:52:59
1382,0:1:2:3:4:31:53:59
1383,0:1:2:3:4:31:54:59
1384,0:1:2:3:4:31:55:59
1385,0:1:2:3:4:31:56:59
1386,0:1:2:3:4:31:57:59
1387,0:1:2:3:4:31:58:59
1388,0:1:2:3:4:31:59:60
1389,0:1:2:3:4:31:59:61
1390,0:1:2:3:4:31:59:62
1391,0:1:2:3:4:31:59:63
1392,0:1:2:3:4:32:33:60
1393,0:1:2:3:4:32:33:61
1394,0:1:2:3:4:32:34:60
1395,0:1:2:3:4:32:34:62
1396,0:1:2:3:4:32:35:60
1397,0:1:2:3:4:32:35:63
1398,0:1:2:3:4:32:36:60
1399,0:1:2:3:4:32:37:60
1400,0:1:2:3:4:32:38:60
1401,0:1:2:3:4:32:39:60
1402,0:1:2:3:4:32:40:60
1403,0:1:2:3:4:32:41:60
1404,0:1:2:3:4:32:42:60
1405,0:1:2:3:4:32:43:60
1406,0:1:2:3:4:32:44:60
1407,0:1:2:3:4:32:45:60
1408,0:1:2:3:4:32:46:60
1409,0:1:2:3:4:32:47:60
1410,0:1:2:3:4:32:48:60
1411,0:1:2:3:4:32:49:60
1412,0:1:2:3:4:32:50:60
1413,0:1:2:3:4:32:51:60
1414,0:1:2:3:4:32:52:60
1415,0:1:2:3:4:32:53:60
1416,0:1:2:3:4:32:54:60
1417,0:1:2:3:4:32:55:60
1418,0:1:2:3:4:32:56:60
1419,0:1:2:3:4:32:57:60
1420,0:1:2:3:4:32:58:60
1421,0:1:2:3:4:32:59:60
1422,0:1:2:3:4:32:60:61
1423,0:1:2:3:4:32:60:62
1424,0:1:2:3:4:32:60:63
1425,0:1:2:3:4:33:34:61
1426,0:1:2:3:4:33:34:62
1427,0:1:2:3:4:33:35:61
1428,0:1:2:3:4:33:35:63
1429,0:1:2:3:4:33:36:61
1430,0:1:2:3:4:33:37:61
1431,0:1:2:3:4:33:38:61
1432,0:1:2:3:4:33:39:61
1433,0:1:2:3:4:33:40:61
1434,0:1:2:3:4:33:41:61
1435,0:1:2:3:4:33:42:61
1436,0:1:2:3:4:33:43:61
1437,0:1:2:3:4:33:44:61
1438,0:1:2:3:4:33:45:61
1439,0:1:2:3:4:33:46:61
1440,0:1:2:3:4:33:47:61
1441,0:1:2:3:4:33:48:61
1442,0:1:2:3:4:33:49:61
1443,0:1:2:3:4:33:50:61
1444,0:1:2:3:4:33:51:61
1445,0:1:2:3:4:33:52:61
1446,0:1:2:3:4:33:53:61
1447,0:1:2:3:4:33:54:61
1448,0:1:2:3:4:33:55:61
1449,0:1:2:3:4:33:56:61
1450,0:1:2:3:4:33:57:61
1451,0:1:2:3:4:33:58:61
1452,0:1:2:3:4:33:59:61
1453,0:1:2:3:4:33:60:61
1454,0:1:2:3:4:33:61:62
1455,0:1:2:3:4:33:61:63
1456,0:1:2:3:4:34:35:62
1457,0:1:2:3:4:34:35:63
1458,0:1:2:3:4:34:36:62
1459,0:1:2:3:4:34:37:62
1460,0:1:2:3:4:34:38:62
1461,0:1:2:3:4:34:39:62
1462,0:1:2:3:4:34:40:62
1463,0:1:2:3:4:34:41:62
1464,0:1:2:3:4:34:42:62
1465,0:1:2:3:4:34:43:62
1466,0:1:2:3:4:34:44:62
1467,0:1:2:3:4:34:45:62
1468,0:1:2:3:4:34:46:62
1469,0:1:2:3:4:34:47:62
1470,0:1:2:3:4:34:48:62
1471,0:1:2:3:4:34:49:62
1472,0:1:2:3:4:34:50:62
1473,0:1:2:3:4:34:51:62
1474,0:1:2:3:4:34:52:62
1475,0:1:2:3:4:34:53:62
1476,0:1:2:3:4:34:54:62
1477,0:1:2:3:4:34:55:62
1478,0:1:2:3:4:34:56:62
1479,0:1:2:3:4:34:57:62
1480,0:1:2:3:4:34:58:62
1481,0:1:2:3:4:34:59:62
1482,0:1:2:3:4:34:60:62
1483,0:1:2:3:4:34:61:62
1484,0:1:2:3:4:34:62:63
1485,0:1:2:3:4:35:36:63
1486,0:1:2:3:4:35:37:63
1487,0:1:2:3:4:35:38:63
1488,0:1:2:3:4:35:39:63
1489,0:1:2:3:4:35:40:63
1490,0:1:2:3:4:35:41:63
1491,0:1:2:3:4:35:42:63
1492,0:1:2:3:4:35:43:63
1493,0:1:2:3:4:35:44:63
1494,0:1:2:3:4:35:45:63
1495,0:1:2:3:4:35:46:63
1496,0:1:2:3:4:35:47:63
1497,0:1:2:3:4:35:48:63
1498,0:1:2:3:4:35:49:63
1499,0:1:2:3:4:35:50:63
1500,0:1:2:3:4:35:51:63
1501,0:1:2:3:4:35:52:63
1502,0:1:2:3:4:35:53:63
1503,0:1:2:3:4:35:54:63
1504,0:1:2:3:4:35:55:63
1505,0:1:2:3:4:35:56:63
1506,0:1:2:3:4:35:57:63
1507,0:1:2:3:4:35:58:63
1508,0:1:2:3:4:35:59:63
1509,0:1:2:3:4:35:60:63
1510,0:1:2:3:4:35:61:63
1511,0:1:2:3:4:35:62:63
1512,0:1:2:3:5:8:9:36
1513,0:1:2:3:5:8:9:37
1514,0:1:2:3:5:8:10:36
1515,0:1:2:3:5:8:10:38
1516,0:1:2:3:5:8:11:36
1517,0:1:2:3:5:8:11:39
1518,0:1:2:3:5:8:12:36
1519,0:1:2:3:5:8:12:40
1520,0:1:2:3:5:8:13:36
1521,0:1:2:3:5:8:13:41
1522,0:1:2:3:5:8:14:36
1523,0:1:2:3:5:8:14:42
1524,0:1:2:3:5:8:15:36
