ensemble,parent_support,equal_nonzero,single_root,double_root,expected_pair_count,min_parity_weight,max_parity_weight,min_total_weight,max_total_weight
original,8,7,8,6,0.16,28,42,28,42
original,4,7,5,9,0.16,28,42,28,42
original,8,20,1,11,0.16,52,64,52,64
original,6,2,27,1,0.16,32,60,32,60
original,8,11,5,8,0.16,35,48,35,48
original,4,11,7,6,0.16,35,48,35,48
original,3,3,11,9,0.16,26,46,26,46
original,7,2,4,16,0.16,24,44,24,44
original,8,4,18,0,0.16,26,44,26,44
original,6,20,3,7,0.16,50,60,50,60
original,7,8,4,10,0.16,30,44,30,44
original,8,0,28,2,0.16,30,60,30,60
original,8,1,28,1,0.16,31,60,31,60
original,8,1,26,1,0.16,29,56,29,56
original,8,7,9,5,0.16,28,42,28,42
original,3,6,1,18,0.16,31,50,31,50
original,2,0,12,18,0.16,30,60,30,60
original,5,16,11,1,0.16,44,56,44,56
original,8,1,6,10,0.16,18,34,18,34
original,6,9,13,1,0.16,32,46,32,46
original,7,19,0,12,0.16,50,62,50,62
original,3,5,0,17,0.16,27,44,27,44
original,2,0,12,20,0.16,32,64,32,64
original,3,5,12,5,0.16,27,44,27,44
original,5,4,16,5,0.16,29,50,29,50
original,8,14,0,17,0.16,45,62,45,62
original,8,19,1,11,0.16,50,62,50,62
original,3,2,16,8,0.16,28,52,28,52
original,4,8,8,6,0.16,30,44,30,44
original,6,5,0,16,0.16,26,42,26,42
original,3,2,24,3,0.16,31,58,31,58
original,8,1,0,31,0.16,33,64,33,64
original,3,0,6,26,0.16,32,64,32,64
original,4,11,5,11,0.16,38,54,38,54
original,8,3,17,2,0.16,25,44,25,44
original,6,5,11,5,0.16,26,42,26,42
original,8,14,2,10,0.16,40,52,40,52
original,3,7,9,9,0.16,32,50,32,50
original,2,9,3,14,0.16,35,52,35,52
original,5,11,2,11,0.16,35,48,35,48
original,2,11,3,12,0.16,37,52,37,52
original,2,3,3,20,0.16,29,52,29,52
original,8,1,25,1,0.16,28,54,28,54
original,7,0,25,5,0.16,30,60,30,60
original,8,1,27,1,0.16,30,58,30,58
original,6,0,6,10,0.16,16,32,16,32
original,7,3,12,7,0.16,25,44,25,44
original,6,4,6,6,0.16,20,32,20,32
original,5,7,13,5,0.16,32,50,32,50
original,6,22,7,3,0.16,54,64,54,64
original,3,15,0,13,0.16,43,56,43,56
original,8,9,7,6,0.16,31,44,31,44
original,4,17,3,8,0.16,45,56,45,56
original,5,11,15,2,0.16,39,56,39,56
original,7,7,22,2,0.16,38,62,38,62
original,5,2,6,16,0.16,26,48,26,48
original,5,0,23,3,0.16,26,52,26,52
original,3,5,6,9,0.16,25,40,25,40
original,3,3,12,10,0.16,28,50,28,50
original,4,4,2,19,0.16,29,50,29,50
original,4,5,4,12,0.16,26,42,26,42
original,3,15,6,9,0.16,45,60,45,60
original,7,22,5,5,0.16,54,64,54,64
original,6,16,1,10,0.16,43,54,43,54
original,6,12,4,7,0.16,35,46,35,46
original,3,12,11,4,0.16,39,54,39,54
original,8,15,5,6,0.16,41,52,41,52
original,7,10,13,1,0.16,34,48,34,48
original,6,3,1,12,0.16,19,32,19,32
original,6,3,6,7,0.16,19,32,19,32
original,8,6,16,2,0.16,30,48,30,48
original,6,3,5,8,0.16,19,32,19,32
original,7,6,18,2,0.16,32,52,32,52
original,8,3,4,9,0.16,19,32,19,32
original,8,20,3,8,0.16,51,62,51,62
original,8,3,9,4,0.16,19,32,19,32
original,8,1,21,1,0.16,24,46,24,46
original,8,1,24,1,0.16,27,52,27,52
original,4,18,8,5,0.16,49,62,49,62
original,7,7,18,1,0.16,33,52,33,52
original,4,3,23,2,0.16,31,56,31,56
original,6,2,9,7,0.16,20,36,20,36
original,4,2,26,3,0.16,33,62,33,62
original,6,7,14,4,0.16,32,50,32,50
original,8,20,7,5,0.16,52,64,52,64
original,5,11,12,1,0.16,35,48,35,48
original,4,0,6,12,0.16,18,36,18,36
original,6,4,9,5,0.16,22,36,22,36
original,4,8,1,23,0.16,40,64,40,64
original,4,1,27,3,0.16,32,62,32,62
original,2,11,3,13,0.16,38,54,38,54
original,8,11,7,4,0.16,33,44,33,44
original,3,11,0,16,0.16,38,54,38,54
original,4,0,9,9,0.16,18,36,18,36
original,3,11,11,5,0.16,38,54,38,54
original,3,11,2,14,0.16,38,54,38,54
original,3,6,5,11,0.16,28,44,28,44
original,8,1,0,25,0.16,27,52,27,52
original,3,0,8,15,0.16,23,46,23,46
original,8,6,0,18,0.16,30,48,30,48
original,6,14,14,1,0.16,43,58,43,58
original,7,12,12,1,0.16,37,50,37,50
original,5,7,5,13,0.16,32,50,32,50
original,4,7,1,16,0.16,31,48,31,48
original,4,6,20,2,0.16,34,56,34,56
original,8,13,0,13,0.16,39,52,39,52
original,7,0,8,14,0.16,22,44,22,44
original,4,1,18,5,0.16,25,48,25,48
original,4,4,7,8,0.16,23,38,23,38
original,6,11,11,2,0.16,35,48,35,48
original,8,5,7,6,0.16,23,36,23,36
original,3,2,12,10,0.16,26,48,26,48
original,6,5,23,1,0.16,34,58,34,58
original,4,3,17,5,0.16,28,50,28,50
original,6,1,11,9,0.16,22,42,22,42
original,7,3,4,17,0.16,27,48,27,48
original,6,1,12,8,0.16,22,42,22,42
original,8,3,19,2,0.16,27,48,27,48
original,5,5,11,8,0.16,29,48,29,48
original,4,19,6,6,0.16,50,62,50,62
original,7,20,9,3,0.16,52,64,52,64
original,7,18,1,11,0.16,48,60,48,60
original,6,10,2,10,0.16,32,44,32,44
original,6,12,14,1,0.16,39,54,39,54
original,8,1,1,20,0.16,23,44,23,44
original,8,18,10,3,0.16,49,62,49,62
original,2,5,9,10,0.16,29,48,29,48
original,2,0,9,15,0.16,24,48,24,48
original,2,1,15,13,0.16,30,58,30,58
original,3,2,6,19,0.16,29,54,29,54
original,8,8,4,6,0.16,26,36,26,36
original,3,12,4,11,0.16,39,54,39,54
original,4,3,12,8,0.16,26,46,26,46
original,5,6,16,4,0.16,32,52,32,52
original,6,6,9,3,0.16,24,36,24,36
original,4,6,2,20,0.16,34,56,34,56
original,6,3,3,12,0.16,21,36,21,36
original,4,7,6,10,0.16,30,46,30,46
original,8,11,17,1,0.16,40,58,40,58
original,4,3,22,3,0.16,31,56,31,56
original,5,2,23,2,0.16,29,54,29,54
original,2,1,17,14,0.16,33,64,33,64
original,4,8,14,3,0.16,33,50,33,50
original,4,0,21,4,0.16,25,50,25,50
original,6,10,6,6,0.16,32,44,32,44
original,6,1,15,6,0.16,23,44,23,44
original,6,10,5,7,0.16,32,44,32,44
original,4,16,5,7,0.16,44,56,44,56
original,7,15,11,1,0.16,42,54,42,54
original,2,0,4,25,0.16,29,58,29,58
original,8,10,5,7,0.16,32,44,32,44
original,6,3,12,3,0.16,21,36,21,36
original,7,14,9,2,0.16,39,50,39,50
original,2,10,12,10,0.16,42,64,42,64
original,6,1,25,1,0.16,28,54,28,54
original,8,6,0,12,0.16,24,36,24,36
original,4,9,5,9,0.16,32,46,32,46
original,5,7,0,24,0.16,38,62,38,62
original,5,12,0,19,0.16,43,62,43,62
original,4,1,1,23,0.16,26,50,26,50
original,8,15,14,2,0.16,46,62,46,62
original,5,5,0,26,0.16,36,62,36,62
original,4,14,14,4,0.16,46,64,46,64
original,5,3,0,28,0.16,34,62,34,62
original,2,4,8,14,0.16,30,52,30,52
original,5,18,9,3,0.16,48,60,48,60
original,5,0,0,29,0.16,29,58,29,58
original,5,8,3,13,0.16,32,48,32,48
original,8,19,8,4,0.16,50,62,50,62
original,7,13,16,0,0.16,42,58,42,58
original,3,11,7,7,0.16,36,50,36,50
original,3,0,10,13,0.16,23,46,23,46
original,7,16,4,6,0.16,42,52,42,52
original,4,0,18,7,0.16,25,50,25,50
original,5,14,12,1,0.16,41,54,41,54
original,2,5,9,16,0.16,35,60,35,60
original,4,2,21,2,0.16,27,50,27,50
original,6,3,23,0,0.16,29,52,29,52
original,4,0,2,24,0.16,26,52,26,52
original,3,3,7,16,0.16,29,52,29,52
original,3,4,17,5,0.16,30,52,30,52
original,7,17,10,1,0.16,45,56,45,56
original,6,18,8,3,0.16,47,58,47,58
original,6,14,4,7,0.16,39,50,39,50
original,7,2,24,3,0.16,31,58,31,58
original,5,11,6,8,0.16,36,50,36,50
original,7,3,24,2,0.16,32,58,32,58
original,3,11,3,15,0.16,40,58,40,58
original,8,7,0,19,0.16,33,52,33,52
original,5,12,1,19,0.16,44,64,44,64
original,3,6,0,22,0.16,34,56,34,56
original,6,0,13,5,0.16,18,36,18,36
original,3,11,10,7,0.16,39,56,39,56
original,8,15,0,11,0.16,41,52,41,52
original,4,12,7,8,0.16,39,54,39,54
original,2,3,9,16,0.16,31,56,31,56
original,8,17,8,3,0.16,45,56,45,56
original,6,5,16,3,0.16,29,48,29,48
original,3,11,6,10,0.16,38,54,38,54
original,8,1,26,0,0.16,28,54,28,54
original,5,22,2,8,0.16,54,64,54,64
original,6,6,0,19,0.16,31,50,31,50
original,3,1,7,22,0.16,31,60,31,60
original,7,1,10,11,0.16,23,44,23,44
original,3,1,13,11,0.16,26,50,26,50
original,3,10,3,12,0.16,35,50,35,50
original,3,1,2,22,0.16,26,50,26,50
original,3,11,11,3,0.16,36,50,36,50
original,2,3,20,8,0.16,34,62,34,62
original,3,0,10,10,0.16,20,40,20,40
original,3,5,10,5,0.16,25,40,25,40
original,6,2,8,9,0.16,21,38,21,38
original,4,0,5,14,0.16,19,38,19,38
original,3,0,6,14,0.16,20,40,20,40
original,6,21,1,9,0.16,52,62,52,62
original,5,0,23,2,0.16,25,50,25,50
original,5,10,0,16,0.16,36,52,36,52
original,3,11,14,2,0.16,38,54,38,54
original,5,7,7,10,0.16,31,48,31,48
original,2,5,8,7,0.16,25,40,25,40
original,3,3,10,7,0.16,23,40,23,40
original,5,10,0,22,0.16,42,64,42,64
original,5,3,4,17,0.16,27,48,27,48
original,7,6,3,15,0.16,30,48,30,48
original,5,10,7,7,0.16,34,48,34,48
original,3,2,10,8,0.16,22,40,22,40
original,3,2,25,1,0.16,30,56,30,56
original,4,2,1,22,0.16,27,50,27,50
original,4,0,25,2,0.16,27,54,27,54
original,4,0,23,3,0.16,26,52,26,52
original,8,2,9,8,0.16,21,38,21,38
original,5,12,14,1,0.16,39,54,39,54
original,2,3,9,15,0.16,30,54,30,54
original,2,4,14,11,0.16,33,58,33,58
original,3,16,7,8,0.16,47,62,47,62
original,8,4,13,4,0.16,25,42,25,42
original,6,10,15,1,0.16,36,52,36,52
original,4,1,10,12,0.16,24,46,24,46
original,2,3,7,22,0.16,35,64,35,64
original,7,9,0,15,0.16,33,48,33,48
original,3,2,8,10,0.16,22,40,22,40
original,6,1,19,3,0.16,24,46,24,46
original,5,7,20,3,0.16,37,60,37,60
original,3,3,6,11,0.16,23,40,23,40
original,2,3,14,12,0.16,32,58,32,58
original,4,2,2,24,0.16,30,56,30,56
original,7,11,8,5,0.16,35,48,35,48
original,8,1,1,21,0.16,24,46,24,46
original,7,14,7,3,0.16,38,48,38,48
original,8,8,1,14,0.16,31,46,31,46
original,3,3,13,11,0.16,30,54,30,54
original,3,9,17,2,0.16,37,56,37,56
original,6,16,0,12,0.16,44,56,44,56
original,4,12,2,17,0.16,43,62,43,62
original,7,9,14,1,0.16,33,48,33,48
original,3,14,4,13,0.16,45,62,45,62
original,3,14,4,14,0.16,46,64,46,64
original,3,4,17,6,0.16,31,54,31,54
original,6,1,2,14,0.16,18,34,18,34
original,6,1,9,7,0.16,18,34,18,34
original,6,6,2,9,0.16,23,34,23,34
original,5,0,21,5,0.16,26,52,26,52
original,3,2,23,6,0.16,33,62,33,62
original,8,5,8,7,0.16,25,40,25,40
original,6,7,2,8,0.16,24,34,24,34
original,3,13,8,11,0.16,45,64,45,64
original,7,4,17,4,0.16,29,50,29,50
original,7,20,1,9,0.16,50,60,50,60
original,7,1,13,8,0.16,23,44,23,44
original,7,1,24,3,0.16,29,56,29,56
original,4,4,3,13,0.16,24,40,24,40
original,5,15,5,5,0.16,40,50,40,50
original,3,1,8,18,0.16,28,54,28,54
original,5,8,1,13,0.16,30,44,30,44
original,6,15,5,5,0.16,40,50,40,50
original,4,10,9,6,0.16,35,50,35,50
original,7,1,24,4,0.16,30,58,30,58
original,4,8,9,6,0.16,31,46,31,46
original,7,4,24,1,0.16,33,58,33,58
original,6,18,1,10,0.16,47,58,47,58
original,5,17,9,2,0.16,45,56,45,56
original,5,4,4,17,0.16,29,50,29,50
original,7,17,9,1,0.16,44,54,44,54
original,7,8,12,2,0.16,30,44,30,44
original,7,11,4,9,0.16,35,48,35,48
original,7,11,2,9,0.16,33,44,33,44
original,3,14,5,9,0.16,42,56,42,56
original,7,1,28,3,0.16,33,64,33,64
original,7,3,17,5,0.16,28,50,28,50
original,8,3,2,18,0.16,26,46,26,46
original,7,5,23,2,0.16,35,60,35,60
original,8,1,13,3,0.16,18,34,18,34
original,3,4,5,20,0.16,33,58,33,58
original,2,10,11,7,0.16,38,56,38,56
original,5,2,18,5,0.16,27,50,27,50
original,7,14,12,1,0.16,41,54,41,54
original,6,6,5,10,0.16,27,42,27,42
original,2,0,3,23,0.16,26,52,26,52
original,3,11,9,9,0.16,40,58,40,58
original,6,0,1,17,0.16,18,36,18,36
original,2,10,9,13,0.16,42,64,42,64
original,7,17,6,4,0.16,44,54,44,54
original,2,9,7,10,0.16,35,52,35,52
original,4,4,5,11,0.16,24,40,24,40
original,3,5,20,4,0.16,34,58,34,58
original,8,5,6,8,0.16,24,38,24,38
original,4,10,5,10,0.16,35,50,35,50
original,8,4,25,0,0.16,33,58,33,58
original,6,8,1,9,0.16,26,36,26,36
original,5,10,0,13,0.16,33,46,33,46
original,8,11,14,1,0.16,37,52,37,52
original,6,2,14,6,0.16,24,44,24,44
original,4,14,2,14,0.16,44,60,44,60
original,3,12,9,6,0.16,39,54,39,54
original,5,5,4,16,0.16,30,50,30,50
original,3,2,3,19,0.16,26,48,26,48
original,2,1,10,20,0.16,32,62,32,62
original,4,5,18,3,0.16,31,52,31,52
original,6,10,6,7,0.16,33,46,33,46
original,4,0,3,27,0.16,30,60,30,60
original,4,4,5,16,0.16,29,50,29,50
original,3,1,8,17,0.16,27,52,27,52
original,8,9,5,9,0.16,32,46,32,46
original,4,7,21,3,0.16,38,62,38,62
original,3,3,7,14,0.16,27,48,27,48
original,6,22,4,6,0.16,54,64,54,64
original,5,15,14,3,0.16,47,64,47,64
original,3,2,0,28,0.16,32,60,32,60
original,5,10,0,17,0.16,37,54,37,54
original,5,9,0,16,0.16,34,50,34,50
original,3,1,3,21,0.16,26,50,26,50
original,6,9,17,1,0.16,36,54,36,54
original,7,4,1,19,0.16,28,48,28,48
original,3,2,8,17,0.16,29,54,29,54
original,2,7,9,10,0.16,33,52,33,52
original,6,10,10,2,0.16,32,44,32,44
original,2,6,9,11,0.16,32,52,32,52
original,6,9,18,2,0.16,38,58,38,58
original,2,7,7,10,0.16,31,48,31,48
original,4,12,10,4,0.16,38,52,38,52
original,6,20,2,8,0.16,50,60,50,60
original,2,5,10,14,0.16,34,58,34,58
original,8,0,21,2,0.16,23,46,23,46
original,6,5,5,11,0.16,26,42,26,42
original,5,17,0,10,0.16,44,54,44,54
original,4,15,5,7,0.16,42,54,42,54
original,2,5,9,15,0.16,34,58,34,58
original,4,4,1,24,0.16,33,58,33,58
original,6,8,6,4,0.16,26,36,26,36
original,4,11,12,3,0.16,37,52,37,52
original,5,8,12,4,0.16,32,48,32,48
original,2,4,6,17,0.16,31,54,31,54
original,7,0,20,7,0.16,27,54,27,54
original,3,9,1,17,0.16,36,54,36,54
original,7,16,10,2,0.16,44,56,44,56
original,7,3,18,4,0.16,28,50,28,50
original,4,13,10,4,0.16,40,54,40,54
original,6,12,17,2,0.16,43,62,43,62
original,3,8,4,10,0.16,30,44,30,44
original,3,12,1,15,0.16,40,56,40,56
original,8,10,0,15,0.16,35,50,35,50
original,6,9,0,21,0.16,39,60,39,60
original,6,4,26,1,0.16,35,62,35,62
original,4,11,14,0,0.16,36,50,36,50
original,8,4,15,4,0.16,27,46,27,46
original,7,8,10,4,0.16,30,44,30,44
original,4,20,7,3,0.16,50,60,50,60
original,6,6,22,1,0.16,35,58,35,58
original,3,9,18,5,0.16,41,64,41,64
original,2,4,7,21,0.16,36,64,36,64
original,7,8,16,1,0.16,33,50,33,50
original,5,3,26,2,0.16,34,62,34,62
original,5,2,26,3,0.16,33,62,33,62
original,6,21,7,3,0.16,52,62,52,62
original,5,12,0,15,0.16,39,54,39,54
original,5,16,7,3,0.16,42,52,42,52
original,8,4,16,4,0.16,28,48,28,48
original,3,3,2,19,0.16,27,48,27,48
original,2,0,14,13,0.16,27,54,27,54
original,8,4,16,5,0.16,29,50,29,50
original,4,8,16,3,0.16,35,54,35,54
original,4,10,4,8,0.16,32,44,32,44
original,5,9,12,3,0.16,33,48,33,48
original,7,3,8,13,0.16,27,48,27,48
original,6,16,5,5,0.16,42,52,42,52
original,6,2,22,1,0.16,27,50,27,50
original,5,18,3,7,0.16,46,56,46,56
original,4,17,3,10,0.16,47,60,47,60
original,3,13,2,16,0.16,44,62,44,62
original,4,0,2,30,0.16,32,64,32,64
original,3,14,9,5,0.16,42,56,42,56
original,3,12,10,9,0.16,43,62,43,62
original,6,4,11,5,0.16,24,40,24,40
original,4,4,1,15,0.16,24,40,24,40
original,5,15,3,7,0.16,40,50,40,50
original,4,0,1,19,0.16,20,40,20,40
original,6,10,5,5,0.16,30,40,30,40
original,4,9,2,12,0.16,32,46,32,46
original,8,7,23,1,0.16,38,62,38,62
original,7,12,11,0,0.16,35,46,35,46
original,3,3,3,19,0.16,28,50,28,50
original,2,0,14,14,0.16,28,56,28,56
original,6,10,16,2,0.16,38,56,38,56
original,4,0,16,8,0.16,24,48,24,48
original,6,14,1,9,0.16,38,48,38,48
original,6,14,3,7,0.16,38,48,38,48
original,5,1,0,27,0.16,29,56,29,56
original,7,22,2,8,0.16,54,64,54,64
original,5,6,14,5,0.16,31,50,31,50
original,2,6,5,19,0.16,36,60,36,60
original,4,9,14,3,0.16,35,52,35,52
original,5,15,1,11,0.16,42,54,42,54
original,7,17,8,2,0.16,44,54,44,54
original,6,1,14,7,0.16,23,44,23,44
original,6,5,20,2,0.16,32,54,32,54
original,5,22,3,7,0.16,54,64,54,64
original,4,4,14,6,0.16,28,48,28,48
original,6,17,3,7,0.16,44,54,44,54
original,4,10,1,21,0.16,42,64,42,64
original,4,19,6,7,0.16,51,64,51,64
original,5,18,6,4,0.16,46,56,46,56
original,4,14,6,7,0.16,41,54,41,54
original,5,4,26,2,0.16,36,64,36,64
original,5,3,0,29,0.16,35,64,35,64
original,7,2,12,8,0.16,24,44,24,44
original,8,8,6,6,0.16,28,40,28,40
original,7,16,1,9,0.16,42,52,42,52
original,5,11,1,10,0.16,33,44,33,44
original,8,8,4,8,0.16,28,40,28,40
original,4,10,2,15,0.16,37,54,37,54
original,3,5,3,15,0.16,28,46,28,46
original,8,8,9,6,0.16,31,46,31,46
original,8,19,3,7,0.16,48,58,48,58
original,2,5,7,17,0.16,34,58,34,58
original,8,20,6,4,0.16,50,60,50,60
original,8,21,3,7,0.16,52,62,52,62
original,8,21,7,3,0.16,52,62,52,62
original,8,19,4,6,0.16,48,58,48,58
original,7,0,21,6,0.16,27,54,27,54
original,8,10,4,8,0.16,32,44,32,44
original,8,4,15,1,0.16,24,40,24,40
original,8,11,9,4,0.16,35,48,35,48
original,3,9,5,10,0.16,33,48,33,48
original,7,14,13,0,0.16,41,54,41,54
original,4,3,7,12,0.16,25,44,25,44
original,8,17,0,11,0.16,45,56,45,56
original,3,6,8,6,0.16,26,40,26,40
original,8,7,13,2,0.16,29,44,29,44
original,8,1,13,7,0.16,22,42,22,42
original,6,8,0,10,0.16,26,36,26,36
original,6,8,4,6,0.16,26,36,26,36
original,4,0,3,25,0.16,28,56,28,56
original,7,19,2,8,0.16,48,58,48,58
original,8,8,21,1,0.16,38,60,38,60
original,5,13,0,17,0.16,43,60,43,60
original,8,1,8,9,0.16,19,36,19,36
original,8,0,3,17,0.16,20,40,20,40
original,8,0,4,14,0.16,18,36,18,36
original,8,4,18,2,0.16,28,48,28,48
original,8,20,1,9,0.16,50,60,50,60
original,8,5,9,4,0.16,23,36,23,36
original,8,1,12,5,0.16,19,36,19,36
original,3,9,16,7,0.16,41,64,41,64
original,8,8,5,5,0.16,26,36,26,36
original,4,20,6,6,0.16,52,64,52,64
original,4,4,13,5,0.16,26,44,26,44
original,2,9,10,12,0.16,40,62,40,62
original,4,20,5,6,0.16,51,62,51,62
original,3,1,25,2,0.16,29,56,29,56
original,4,0,13,10,0.16,23,46,23,46
original,5,6,24,2,0.16,38,64,38,64
original,4,3,24,2,0.16,32,58,32,58
original,2,5,7,20,0.16,37,64,37,64
original,6,10,17,2,0.16,39,58,39,58
original,6,2,11,5,0.16,20,36,20,36
original,2,4,10,18,0.16,36,64,36,64
original,6,13,16,2,0.16,44,62,44,62
original,3,1,22,4,0.16,28,54,28,54
original,6,10,20,2,0.16,42,64,42,64
original,6,12,15,1,0.16,40,56,40,56
original,5,4,7,12,0.16,27,46,27,46
original,3,9,7,8,0.16,33,48,33,48
original,8,0,13,6,0.16,19,38,19,38
original,4,20,2,9,0.16,51,62,51,62
original,3,10,0,20,0.16,40,60,40,60
original,4,2,1,29,0.16,34,64,34,64
original,6,7,6,6,0.16,26,38,26,38
original,5,9,18,3,0.16,39,60,39,60
original,6,9,7,7,0.16,32,46,32,46
original,6,16,6,5,0.16,43,54,43,54
original,5,16,5,6,0.16,43,54,43,54
original,6,1,8,10,0.16,20,38,20,38
original,5,11,0,16,0.16,38,54,38,54
original,5,7,6,11,0.16,31,48,31,48
original,3,8,4,12,0.16,32,48,32,48
original,3,13,2,14,0.16,42,58,42,58
original,8,0,13,5,0.16,18,36,18,36
original,7,2,0,22,0.16,26,48,26,48
original,4,17,1,13,0.16,48,62,48,62
original,4,6,1,24,0.16,37,62,37,62
original,5,13,16,3,0.16,45,64,45,64
original,6,14,0,11,0.16,39,50,39,50
original,2,1,18,12,0.16,32,62,32,62
original,6,0,13,6,0.16,19,38,19,38
original,4,0,7,12,0.16,19,38,19,38
original,7,21,7,4,0.16,53,64,53,64
original,7,1,14,7,0.16,23,44,23,44
original,7,15,8,3,0.16,41,52,41,52
original,4,10,2,18,0.16,40,60,40,60
original,5,11,0,17,0.16,39,56,39,56
original,2,1,13,17,0.16,32,62,32,62
original,4,2,1,27,0.16,32,60,32,60
original,7,0,4,19,0.16,23,46,23,46
original,8,0,27,2,0.16,29,58,29,58
original,5,2,1,20,0.16,25,46,25,46
original,7,15,9,2,0.16,41,52,41,52
original,7,10,6,8,0.16,34,48,34,48
original,7,8,6,10,0.16,32,48,32,48
original,4,5,12,8,0.16,30,50,30,50
original,8,13,0,18,0.16,44,62,44,62
original,2,0,0,15,0.12,15,30,15,30
original,6,19,0,0,0.12,38,38,38,38
original,2,0,0,18,0.12,18,36,18,36
original,4,13,0,0,0.12,26,26,26,26
original,2,0,0,16,0.12,16,32,16,32
original,2,0,0,31,0.12,31,62,31,62
original,4,0,0,12,0.12,12,24,12,24
original,8,7,16,2,0.080000000000000002,32,50,32,50
original,5,11,4,7,0.080000000000000002,33,44,33,44
original,8,4,25,1,0.080000000000000002,34,60,34,60
original,5,12,0,20,0.080000000000000002,44,64,44,64
original,4,18,7,4,0.080000000000000002,47,58,47,58
original,4,9,16,2,0.080000000000000002,36,54,36,54
original,4,5,7,7,0.080000000000000002,24,38,24,38
original,8,11,10,1,0.080000000000000002,33,44,33,44
original,6,11,16,0,0.080000000000000002,38,54,38,54
original,5,4,0,21,0.080000000000000002,29,50,29,50
original,8,10,3,10,0.080000000000000002,33,46,33,46
original,8,11,6,5,0.080000000000000002,33,44,33,44
original,5,19,9,3,0.080000000000000002,50,62,50,62
original,6,3,11,5,0.080000000000000002,22,38,22,38
original,3,3,1,16,0.080000000000000002,23,40,23,40
original,8,3,1,19,0.080000000000000002,26,46,26,46
original,6,7,18,2,0.080000000000000002,34,54,34,54
original,3,12,8,12,0.080000000000000002,44,64,44,64
original,6,3,10,6,0.080000000000000002,22,38,22,38
original,5,8,11,3,0.080000000000000002,30,44,30,44
original,6,4,11,4,0.080000000000000002,23,38,23,38
original,3,8,10,4,0.080000000000000002,30,44,30,44
original,3,8,19,3,0.080000000000000002,38,60,38,60
original,5,1,1,22,0.080000000000000002,25,48,25,48
original,4,12,16,2,0.080000000000000002,42,60,42,60
original,3,2,3,17,0.080000000000000002,24,44,24,44
original,8,10,1,12,0.080000000000000002,33,46,33,46
original,7,3,7,13,0.080000000000000002,26,46,26,46
original,5,7,9,7,0.080000000000000002,30,46,30,46
original,8,5,3,10,0.080000000000000002,23,36,23,36
original,4,0,4,12,0.080000000000000002,16,32,16,32
original,4,1,1,25,0.080000000000000002,28,54,28,54
original,4,6,3,8,0.080000000000000002,23,34,23,34
original,3,10,12,2,0.080000000000000002,34,48,34,48
original,8,8,13,2,0.080000000000000002,31,46,31,46
original,4,9,1,18,0.080000000000000002,37,56,37,56
original,4,4,16,5,0.080000000000000002,29,50,29,50
original,6,1,5,15,0.080000000000000002,22,42,22,42
original,4,5,14,6,0.080000000000000002,30,50,30,50
original,6,17,11,2,0.080000000000000002,47,60,47,60
original,4,4,6,8,0.080000000000000002,22,36,22,36
original,3,11,5,13,0.080000000000000002,40,58,40,58
original,4,7,7,6,0.080000000000000002,27,40,27,40
original,6,1,17,4,0.080000000000000002,23,44,23,44
original,8,0,27,5,0.080000000000000002,32,64,32,64
original,5,8,3,12,0.080000000000000002,31,46,31,46
original,4,5,6,7,0.080000000000000002,23,36,23,36
original,3,12,5,15,0.080000000000000002,44,64,44,64
original,4,18,11,2,0.080000000000000002,49,62,49,62
original,3,12,2,13,0.080000000000000002,39,54,39,54
original,8,4,3,12,0.080000000000000002,23,38,23,38
original,8,10,20,1,0.080000000000000002,41,62,41,62
original,3,0,16,10,0.080000000000000002,26,52,26,52
original,3,0,4,21,0.080000000000000002,25,50,25,50
original,2,2,5,17,0.080000000000000002,26,48,26,48
original,6,17,0,10,0.080000000000000002,44,54,44,54
original,3,3,2,17,0.080000000000000002,25,44,25,44
original,2,10,14,4,0.080000000000000002,38,56,38,56
original,8,1,13,6,0.080000000000000002,21,40,21,40
original,7,12,2,8,0.080000000000000002,34,44,34,44
original,5,1,10,11,0.080000000000000002,23,44,23,44
original,5,16,2,8,0.080000000000000002,42,52,42,52
original,2,9,7,12,0.080000000000000002,37,56,37,56
original,8,11,0,21,0.080000000000000002,43,64,43,64
original,3,12,7,11,0.080000000000000002,42,60,42,60
original,3,14,2,15,0.080000000000000002,45,62,45,62
original,6,12,9,1,0.080000000000000002,34,44,34,44
original,7,11,7,6,0.080000000000000002,35,48,35,48
original,8,3,5,13,0.080000000000000002,24,42,24,42
original,6,12,11,1,0.080000000000000002,36,48,36,48
original,7,5,14,5,0.080000000000000002,29,48,29,48
original,4,14,1,12,0.080000000000000002,41,54,41,54
original,4,1,6,15,0.080000000000000002,23,44,23,44
original,5,3,25,1,0.080000000000000002,32,58,32,58
original,7,14,16,2,0.080000000000000002,46,64,46,64
original,8,16,13,1,0.080000000000000002,46,60,46,60
original,6,11,12,1,0.080000000000000002,35,48,35,48
original,8,11,2,10,0.080000000000000002,34,46,34,46
original,8,12,7,5,0.080000000000000002,36,48,36,48
original,8,10,11,1,0.080000000000000002,32,44,32,44
original,2,5,17,8,0.080000000000000002,35,60,35,60
original,8,0,4,17,0.080000000000000002,21,42,21,42
