index,columns
2710,2:4:5:6:7:17:29:45:57
2711,2:4:5:6:7:17:30:45:58
2712,2:4:5:6:7:17:31:45:59
2713,2:4:5:6:7:17:32:45:60
2714,2:4:5:6:7:17:33:45:61
2715,2:4:5:6:7:17:34:45:62
2716,2:4:5:6:7:17:35:45:63
2717,2:4:5:6:7:18:19:46:47
2718,2:4:5:6:7:18:20:46:48
2719,2:4:5:6:7:18:21:46:49
2720,2:4:5:6:7:18:22:46:50
2721,2:4:5:6:7:18:23:46:51
2722,2:4:5:6:7:18:24:46:52
2723,2:4:5:6:7:18:25:46:53
2724,2:4:5:6:7:18:26:46:54
2725,2:4:5:6:7:18:27:46:55
2726,2:4:5:6:7:18:28:46:56
2727,2:4:5:6:7:18:29:46:57
2728,2:4:5:6:7:18:30:46:58
2729,2:4:5:6:7:18:31:46:59
2730,2:4:5:6:7:18:32:46:60
2731,2:4:5:6:7:18:33:46:61
2732,2:4:5:6:7:18:34:46:62
2733,2:4:5:6:7:18:35:46:63
2734,2:4:5:6:7:19:20:47:48
2735,2:4:5:6:7:19:21:47:49
2736,2:4:5:6:7:19:22:47:50
2737,2:4:5:6:7:19:23:47:51
2738,2:4:5:6:7:19:24:47:52
2739,2:4:5:6:7:19:25:47:53
2740,2:4:5:6:7:19:26:47:54
2741,2:4:5:6:7:19:27:47:55
2742,2:4:5:6:7:19:28:47:56
2743,2:4:5:6:7:19:29:47:57
2744,2:4:5:6:7:19:30:47:58
2745,2:4:5:6:7:19:31:47:59
2746,2:4:5:6:7:19:32:47:60
2747,2:4:5:6:7:19:33:47:61
2748,2:4:5:6:7:19:34:47:62
2749,2:4:5:6:7:19:35:47:63
2750,2:4:5:6:7:20:21:48:49
2751,2:4:5:6:7:20:22:48:50
2752,2:4:5:6:7:20:23:48:51
2753,2:4:5:6:7:20:24:48:52
2754,2:4:5:6:7:20:25:48:53
2755,2:4:5:6:7:20:26:48:54
2756,2:4:5:6:7:20:27:48:55
2757,2:4:5:6:7:20:28:48:56
2758,2:4:5:6:7:20:29:48:57
2759,2:4:5:6:7:20:30:48:58
2760,2:4:5:6:7:20:31:48:59
2761,2:4:5:6:7:20:32:48:60
2762,2:4:5:6:7:20:33:48:61
2763,2:4:5:6:7:20:34:48:62
2764,2:4:5:6:7:20:35:48:63
2765,2:4:5:6:7:21:22:49:50
2766,2:4:5:6:7:21:23:49:51
2767,2:4:5:6:7:21:24:49:52
2768,2:4:5:6:7:21:25:49:53
2769,2:4:5:6:7:21:26:49:54
2770,2:4:5:6:7:21:27:49:55
2771,2:4:5:6:7:21:28:49:56
2772,2:4:5:6:7:21:29:49:57
2773,2:4:5:6:7:21:30:49:58
2774,2:4:5:6:7:21:31:49:59
2775,2:4:5:6:7:21:32:49:60
2776,2:4:5:6:7:21:33:49:61
2777,2:4:5:6:7:21:34:49:62
2778,2:4:5:6:7:21:35:49:63
2779,2:4:5:6:7:22:23:50:51
2780,2:4:5:6:7:22:24:50:52
2781,2:4:5:6:7:22:25:50:53
2782,2:4:5:6:7:22:26:50:54
2783,2:4:5:6:7:22:27:50:55
2784,2:4:5:6:7:22:28:50:56
2785,2:4:5:6:7:22:29:50:57
2786,2:4:5:6:7:22:30:50:58
2787,2:4:5:6:7:22:31:50:59
2788,2:4:5:6:7:22:32:50:60
2789,2:4:5:6:7:22:33:50:61
2790,2:4:5:6:7:22:34:50:62
2791,2:4:5:6:7:22:35:50:63
2792,2:4:5:6:7:23:24:51:52
2793,2:4:5:6:7:23:25:51:53
2794,2:4:5:6:7:23:26:51:54
2795,2:4:5:6:7:23:27:51:55
2796,2:4:5:6:7:23:28:51:56
2797,2:4:5:6:7:23:29:51:57
2798,2:4:5:6:7:23:30:51:58
2799,2:4:5:6:7:23:31:51:59
2800,2:4:5:6:7:23:32:51:60
2801,2:4:5:6:7:23:33:51:61
2802,2:4:5:6:7:23:34:51:62
2803,2:4:5:6:7:23:35:51:63
2804,2:4:5:6:7:24:25:52:53
2805,2:4:5:6:7:24:26:52:54
2806,2:4:5:6:7:24:27:52:55
2807,2:4:5:6:7:24:28:52:56
2808,2:4:5:6:7:24:29:52:57
2809,2:4:5:6:7:24:30:52:58
2810,2:4:5:6:7:24:31:52:59
2811,2:4:5:6:7:24:32:52:60
2812,2:4:5:6:7:24:33:52:61
2813,2:4:5:6:7:24:34:52:62
2814,2:4:5:6:7:24:35:52:63
2815,2:4:5:6:7:25:26:53:54
2816,2:4:5:6:7:25:27:53:55
2817,2:4:5:6:7:25:28:53:56
2818,2:4:5:6:7:25:29:53:57
2819,2:4:5:6:7:25:30:53:58
2820,2:4:5:6:7:25:31:53:59
2821,2:4:5:6:7:25:32:53:60
2822,2:4:5:6:7:25:33:53:61
2823,2:4:5:6:7:25:34:53:62
2824,2:4:5:6:7:25:35:53:63
2825,2:4:5:6:7:26:27:54:55
2826,2:4:5:6:7:26:28:54:56
2827,2:4:5:6:7:26:29:54:57
2828,2:4:5:6:7:26:30:54:58
2829,2:4:5:6:7:26:31:54:59
2830,2:4:5:6:7:26:32:54:60
2831,2:4:5:6:7:26:33:54:61
2832,2:4:5:6:7:26:34:54:62
2833,2:4:5:6:7:26:35:54:63
2834,2:4:5:6:7:27:28:55:56
2835,2:4:5:6:7:27:29:55:57
2836,2:4:5:6:7:27:30:55:58
2837,2:4:5:6:7:27:31:55:59
2838,2:4:5:6:7:27:32:55:60
2839,2:4:5:6:7:27:33:55:61
2840,2:4:5:6:7:27:34:55:62
2841,2:4:5:6:7:27:35:55:63
2842,2:4:5:6:7:28:29:56:57
2843,2:4:5:6:7:28:30:56:58
2844,2:4:5:6:7:28:31:56:59
2845,2:4:5:6:7:28:32:56:60
2846,2:4:5:6:7:28:33:56:61
2847,2:4:5:6:7:28:34:56:62
2848,2:4:5:6:7:28:35:56:63
2849,2:4:5:6:7:29:30:57:58
2850,2:4:5:6:7:29:31:57:59
2851,2:4:5:6:7:29:32:57:60
2852,2:4:5:6:7:29:33:57:61
2853,2:4:5:6:7:29:34:57:62
2854,2:4:5:6:7:29:35:57:63
2855,2:4:5:6:7:30:31:58:59
2856,2:4:5:6:7:30:32:58:60
2857,2:4:5:6:7:30:33:58:61
2858,2:4:5:6:7:30:34:58:62
2859,2:4:5:6:7:30:35:58:63
2860,2:4:5:6:7:31:32:59:60
2861,2:4:5:6:7:31:33:59:61
2862,2:4:5:6:7:31:34:59:62
2863,2:4:5:6:7:31:35:59:63
2864,2:4:5:6:7:32:33:60:61
2865,2:4:5:6:7:32:34:60:62
2866,2:4:5:6:7:32:35:60:63
2867,2:4:5:6:7:33:34:61:62
2868,2:4:5:6:7:33:35:61:63
2869,2:4:5:6:7:34:35:62:63
2870,3:4:5:6:7:8:9:36:37
2871,3:4:5:6:7:8:10:36:38
2872,3:4:5:6:7:8:11:36:39
2873,3:4:5:6:7:8:12:36:40
2874,3:4:5:6:7:8:13:36:41
2875,3:4:5:6:7:8:14:36:42
2876,3:4:5:6:7:8:15:36:43
2877,3:4:5:6:7:8:16:36:44
2878,3:4:5:6:7:8:17:36:45
2879,3:4:5:6:7:8:18:36:46
2880,3:4:5:6:7:8:19:36:47
2881,3:4:5:6:7:8:20:36:48
2882,3:4:5:6:7:8:21:36:49
2883,3:4:5:6:7:8:22:36:50
2884,3:4:5:6:7:8:23:36:51
2885,3:4:5:6:7:8:24:36:52
2886,3:4:5:6:7:8:25:36:53
2887,3:4:5:6:7:8:26:36:54
2888,3:4:5:6:7:8:27:36:55
2889,3:4:5:6:7:8:28:36:56
2890,3:4:5:6:7:8:29:36:57
2891,3:4:5:6:7:8:30:36:58
2892,3:4:5:6:7:8:31:36:59
2893,3:4:5:6:7:8:32:36:60
2894,3:4:5:6:7:8:33:36:61
2895,3:4:5:6:7:8:34:36:62
2896,3:4:5:6:7:8:35:36:63
2897,3:4:5:6:7:9:10:37:38
2898,3:4:5:6:7:9:11:37:39
2899,3:4:5:6:7:9:12:37:40
2900,3:4:5:6:7:9:13:37:41
2901,3:4:5:6:7:9:14:37:42
2902,3:4:5:6:7:9:15:37:43
2903,3:4:5:6:7:9:16:37:44
2904,3:4:5:6:7:9:17:37:45
2905,3:4:5:6:7:9:18:37:46
2906,3:4:5:6:7:9:19:37:47
2907,3:4:5:6:7:9:20:37:48
2908,3:4:5:6:7:9:21:37:49
2909,3:4:5:6:7:9:22:37:50
2910,3:4:5:6:7:9:23:37:51
2911,3:4:5:6:7:9:24:37:52
2912,3:4:5:6:7:9:25:37:53
2913,3:4:5:6:7:9:26:37:54
2914,3:4:5:6:7:9:27:37:55
2915,3:4:5:6:7:9:28:37:56
2916,3:4:5:6:7:9:29:37:57
2917,3:4:5:6:7:9:30:37:58
2918,3:4:5:6:7:9:31:37:59
2919,3:4:5:6:7:9:32:37:60
2920,3:4:5:6:7:9:33:37:61
2921,3:4:5:6:7:9:34:37:62
2922,3:4:5:6:7:9:35:37:63
2923,3:4:5:6:7:10:11:38:39
2924,3:4:5:6:7:10:12:38:40
2925,3:4:5:6:7:10:13:38:41
2926,3:4:5:6:7:10:14:38:42
2927,3:4:5:6:7:10:15:38:43
2928,3:4:5:6:7:10:16:38:44
2929,3:4:5:6:7:10:17:38:45
2930,3:4:5:6:7:10:18:38:46
2931,3:4:5:6:7:10:19:38:47
2932,3:4:5:6:7:10:20:38:48
2933,3:4:5:6:7:10:21:38:49
2934,3:4:5:6:7:10:22:38:50
2935,3:4:5:6:7:10:23:38:51
2936,3:4:5:6:7:10:24:38:52
2937,3:4:5:6:7:10:25:38:53
2938,3:4:5:6:7:10:26:38:54
2939,3:4:5:6:7:10:27:38:55
2940,3:4:5:6:7:10:28:38:56
2941,3:4:5:6:7:10:29:38:57
2942,3:4:5:6:7:10:30:38:58
2943,3:4:5:6:7:10:31:38:59
2944,3:4:5:6:7:10:32:38:60
2945,3:4:5:6:7:10:33:38:61
2946,3:4:5:6:7:10:34:38:62
2947,3:4:5:6:7:10:35:38:63
2948,3:4:5:6:7:11:12:39:40
2949,3:4:5:6:7:11:13:39:41
2950,3:4:5:6:7:11:14:39:42
2951,3:4:5:6:7:11:15:39:43
2952,3:4:5:6:7:11:16:39:44
2953,3:4:5:6:7:11:17:39:45
2954,3:4:5:6:7:11:18:39:46
2955,3:4:5:6:7:11:19:39:47
2956,3:4:5:6:7:11:20:39:48
2957,3:4:5:6:7:11:21:39:49
2958,3:4:5:6:7:11:22:39:50
2959,3:4:5:6:7:11:23:39:51
2960,3:4:5:6:7:11:24:39:52
2961,3:4:5:6:7:11:25:39:53
2962,3:4:5:6:7:11:26:39:54
2963,3:4:5:6:7:11:27:39:55
2964,3:4:5:6:7:11:28:39:56
2965,3:4:5:6:7:11:29:39:57
2966,3:4:5:6:7:11:30:39:58
2967,3:4:5:6:7:11:31:39:59
2968,3:4:5:6:7:11:32:39:60
2969,3:4:5:6:7:11:33:39:61
2970,3:4:5:6:7:11:34:39:62
2971,3:4:5:6:7:11:35:39:63
2972,3:4:5:6:7:12:13:40:41
2973,3:4:5:6:7:12:14:40:42
2974,3:4:5:6:7:12:15:40:43
2975,3:4:5:6:7:12:16:40:44
2976,3:4:5:6:7:12:17:40:45
2977,3:4:5:6:7:12:18:40:46
2978,3:4:5:6:7:12:19:40:47
2979,3:4:5:6:7:12:20:40:48
2980,3:4:5:6:7:12:21:40:49
2981,3:4:5:6:7:12:22:40:50
2982,3:4:5:6:7:12:23:40:51
2983,3:4:5:6:7:12:24:40:52
2984,3:4:5:6:7:12:25:40:53
2985,3:4:5:6:7:12:26:40:54
2986,3:4:5:6:7:12:27:40:55
2987,3:4:5:6:7:12:28:40:56
2988,3:4:5:6:7:12:29:40:57
2989,3:4:5:6:7:12:30:40:58
2990,3:4:5:6:7:12:31:40:59
2991,3:4:5:6:7:12:32:40:60
2992,3:4:5:6:7:12:33:40:61
2993,3:4:5:6:7:12:34:40:62
2994,3:4:5:6:7:12:35:40:63
2995,3:4:5:6:7:13:14:41:42
2996,3:4:5:6:7:13:15:41:43
2997,3:4:5:6:7:13:16:41:44
2998,3:4:5:6:7:13:17:41:45
2999,3:4:5:6:7:13:18:41:46
3000,3:4:5:6:7:13:19:41:47
3001,3:4:5:6:7:13:20:41:48
3002,3:4:5:6:7:13:21:41:49
3003,3:4:5:6:7:13:22:41:50
3004,3:4:5:6:7:13:23:41:51
3005,3:4:5:6:7:13:24:41:52
3006,3:4:5:6:7:13:25:41:53
3007,3:4:5:6:7:13:26:41:54
3008,3:4:5:6:7:13:27:41:55
3009,3:4:5:6:7:13:28:41:56
3010,3:4:5:6:7:13:29:41:57
3011,3:4:5:6:7:13:30:41:58
3012,3:4:5:6:7:13:31:41:59
3013,3:4:5:6:7:13:32:41:60
3014,3:4:5:6:7:13:33:41:61
3015,3:4:5:6:7:13:34:41:62
3016,3:4:5:6:7:13:35:41:63
3017,3:4:5:6:7:14:15:42:43
3018,3:4:5:6:7:14:16:42:44
3019,3:4:5:6:7:14:17:42:45
3020,3:4:5:6:7:14:18:42:46
3021,3:4:5:6:7:14:19:42:47
3022,3:4:5:6:7:14:20:42:48
3023,3:4:5:6:7:14:21:42:49
3024,3:4:5:6:7:14:22:42:50
3025,3:4:5:6:7:14:23:42:51
3026,3:4:5:6:7:14:24:42:52
3027,3:4:5:6:7:14:25:42:53
3028,3:4:5:6:7:14:26:42:54
3029,3:4:5:6:7:14:27:42:55
3030,3:4:5:6:7:14:28:42:56
3031,3:4:5:6:7:14:29:42:57
3032,3:4:5:6:7:14:30:42:58
3033,3:4:5:6:7:14:31:42:59
3034,3:4:5:6:7:14:32:42:60
3035,3:4:5:6:7:14:33:42:61
3036,3:4:5:6:7:14:34:42:62
3037,3:4:5:6:7:14:35:42:63
3038,3:4:5:6:7:15:16:43:44
3039,3:4:5:6:7:15:17:43:45
3040,3:4:5:6:7:15:18:43:46
3041,3:4:5:6:7:15:19:43:47
3042,3:4:5:6:7:15:20:43:48
3043,3:4:5:6:7:15:21:43:49
3044,3:4:5:6:7:15:22:43:50
3045,3:4:5:6:7:15:23:43:51
3046,3:4:5:6:7:15:24:43:52
3047,3:4:5:6:7:15:25:43:53
3048,3:4:5:6:7:15:26:43:54
3049,3:4:5:6:7:15:27:43:55
3050,3:4:5:6:7:15:28:43:56
3051,3:4:5:6:7:15:29:43:57
3052,3:4:5:6:7:15:30:43:58
3053,3:4:5:6:7:15:31:43:59
3054,3:4:5:6:7:15:32:43:60
3055,3:4:5:6:7:15:33:43:61
3056,3:4:5:6:7:15:34:43:62
3057,3:4:5:6:7:15:35:43:63
3058,3:4:5:6:7:16:17:44:45
3059,3:4:5:6:7:16:18:44:46
3060,3:4:5:6:7:16:19:44:47
3061,3:4:5:6:7:16:20:44:48
3062,3:4:5:6:7:16:21:44:49
3063,3:4:5:6:7:16:22:44:50
3064,3:4:5:6:7:16:23:44:51
3065,3:4:5:6:7:16:24:44:52
3066,3:4:5:6:7:16:25:44:53
3067,3:4:5:6:7:16:26:44:54
3068,3:4:5:6:7:16:27:44:55
3069,3:4:5:6:7:16:28:44:56
3070,3:4:5:6:7:16:29:44:57
3071,3:4:5:6:7:16:30:44:58
3072,3:4:5:6:7:16:31:44:59
3073,3:4:5:6:7:16:32:44:60
3074,3:4:5:6:7:16:33:44:61
3075,3:4:5:6:7:16:34:44:62
3076,3:4:5:6:7:16:35:44:63
3077,3:4:5:6:7:17:18:45:46
3078,3:4:5:6:7:17:19:45:47
3079,3:4:5:6:7:17:20:45:48
3080,3:4:5:6:7:17:21:45:49
3081,3:4:5:6:7:17:22:45:50
3082,3:4:5:6:7:17:23:45:51
3083,3:4:5:6:7:17:24:45:52
3084,3:4:5:6:7:17:25:45:53
3085,3:4:5:6:7:17:26:45:54
3086,3:4:5:6:7:17:27:45:55
3087,3:4:5:6:7:17:28:45:56
3088,3:4:5:6:7:17:29:45:57
3089,3:4:5:6:7:17:30:45:58
3090,3:4:5:6:7:17:31:45:59
3091,3:4:5:6:7:17:32:45:60
3092,3:4:5:6:7:17:33:45:61
3093,3:4:5:6:7:17:34:45:62
3094,3:4:5:6:7:17:35:45:63
3095,3:4:5:6:7:18:19:46:47
3096,3:4:5:6:7:18:20:46:48
3097,3:4:5:6:7:18:21:46:49
3098,3:4:5:6:7:18:22:46:50
3099,3:4:5:6:7:18:23:46:51
3100,3:4:5:6:7:18:24:46:52
3101,3:4:5:6:7:18:25:46:53
3102,3:4:5:6:7:18:26:46:54
3103,3:4:5:6:7:18:27:46:55
3104,3:4:5:6:7:18:28:46:56
3105,3:4:5:6:7:18:29:46:57
3106,3:4:5:6:7:18:30:46:58
3107,3:4:5:6:7:18:31:46:59
3108,3:4:5:6:7:18:32:46:60
3109,3:4:5:6:7:18:33:46:61
3110,3:4:5:6:7:18:34:46:62
3111,3:4:5:6:7:18:35:46:63
3112,3:4:5:6:7:19:20:47:48
3113,3:4:5:6:7:19:21:47:49
3114,3:4:5:6:7:19:22:47:50
3115,3:4:5:6:7:19:23:47:51
3116,3:4:5:6:7:19:24:47:52
3117,3:4:5:6:7:19:25:47:53
3118,3:4:5:6:7:19:26:47:54
3119,3:4:5:6:7:19:27:47:55
3120,3:4:5:6:7:19:28:47:56
3121,3:4:5:6:7:19:29:47:57
3122,3:4:5:6:7:19:30:47:58
3123,3:4:5:6:7:19:31:47:59
3124,3:4:5:6:7:19:32:47:60
3125,3:4:5:6:7:19:33:47:61
3126,3:4:5:6:7:19:34:47:62
3127,3:4:5:6:7:19:35:47:63
3128,3:4:5:6:7:20:21:48:49
3129,3:4:5:6:7:20:22:48:50
3130,3:4:5:6:7:20:23:48:51
3131,3:4:5:6:7:20:24:48:52
3132,3:4:5:6:7:20:25:48:53
3133,3:4:5:6:7:20:26:48:54
3134,3:4:5:6:7:20:27:48:55
3135,3:4:5:6:7:20:28:48:56
3136,3:4:5:6:7:20:29:48:57
3137,3:4:5:6:7:20:30:48:58
3138,3:4:5:6:7:20:31:48:59
3139,3:4:5:6:7:20:32:48:60
3140,3:4:5:6:7:20:33:48:61
3141,3:4:5:6:7:20:34:48:62
3142,3:4:5:6:7:20:35:48:63
3143,3:4:5:6:7:21:22:49:50
3144,3:4:5:6:7:21:23:49:51
3145,3:4:5:6:7:21:24:49:52
3146,3:4:5:6:7:21:25:49:53
3147,3:4:5:6:7:21:26:49:54
3148,3:4:5:6:7:21:27:49:55
3149,3:4:5:6:7:21:28:49:56
3150,3:4:5:6:7:21:29:49:57
3151,3:4:5:6:7:21:30:49:58
3152,3:4:5:6:7:21:31:49:59
3153,3:4:5:6:7:21:32:49:60
3154,3:4:5:6:7:21:33:49:61
3155,3:4:5:6:7:21:34:49:62
3156,3:4:5:6:7:21:35:49:63
3157,3:4:5:6:7:22:23:50:51
3158,3:4:5:6:7:22:24:50:52
3159,3:4:5:6:7:22:25:50:53
3160,3:4:5:6:7:22:26:50:54
3161,3:4:5:6:7:22:27:50:55
3162,3:4:5:6:7:22:28:50:56
3163,3:4:5:6:7:22:29:50:57
3164,3:4:5:6:7:22:30:50:58
3165,3:4:5:6:7:22:31:50:59
3166,3:4:5:6:7:22:32:50:60
3167,3:4:5:6:7:22:33:50:61
3168,3:4:5:6:7:22:34:50:62
3169,3:4:5:6:7:22:35:50:63
3170,3:4:5:6:7:23:24:51:52
3171,3:4:5:6:7:23:25:51:53
3172,3:4:5:6:7:23:26:51:54
3173,3:4:5:6:7:23:27:51:55
3174,3:4:5:6:7:23:28:51:56
3175,3:4:5:6:7:23:29:51:57
3176,3:4:5:6:7:23:30:51:58
3177,3:4:5:6:7:23:31:51:59
3178,3:4:5:6:7:23:32:51:60
3179,3:4:5:6:7:23:33:51:61
3180,3:4:5:6:7:23:34:51:62
3181,3:4:5:6:7:23:35:51:63
3182,3:4:5:6:7:24:25:52:53
3183,3:4:5:6:7:24:26:52:54
3184,3:4:5:6:7:24:27:52:55
3185,3:4:5:6:7:24:28:52:56
3186,3:4:5:6:7:24:29:52:57
3187,3:4:5:6:7:24:30:52:58
3188,3:4:5:6:7:24:31:52:59
3189,3:4:5:6:7:24:32:52:60
3190,3:4:5:6:7:24:33:52:61
3191,3:4:5:6:7:24:34:52:62
3192,3:4:5:6:7:24:35:52:63
3193,3:4:5:6:7:25:26:53:54
3194,3:4:5:6:7:25:27:53:55
3195,3:4:5:6:7:25:28:53:56
3196,3:4:5:6:7:25:29:53:57
3197,3:4:5:6:7:25:30:53:58
3198,3:4:5:6:7:25:31:53:59
3199,3:4:5:6:7:25:32:53:60
3200,3:4:5:6:7:25:33:53:61
3201,3:4:5:6:7:25:34:53:62
3202,3:4:5:6:7:25:35:53:63
3203,3:4:5:6:7:26:27:54:55
3204,3:4:5:6:7:26:28:54:56
3205,3:4:5:6:7:26:29:54:57
3206,3:4:5:6:7:26:30:54:58
3207,3:4:5:6:7:26:31:54:59
3208,3:4:5:6:7:26:32:54:60
3209,3:4:5:6:7:26:33:54:61
3210,3:4:5:6:7:26:34:54:62
3211,3:4:5:6:7:26:35:54:63
3212,3:4:5:6:7:27:28:55:56
3213,3:4:5:6:7:27:29:55:57
3214,3:4:5:6:7:27:30:55:58
3215,3:4:5:6:7:27:31:55:59
3216,3:4:5:6:7:27:32:55:60
3217,3:4:5:6:7:27:33:55:61
3218,3:4:5:6:7:27:34:55:62
3219,3:4:5:6:7:27:35:55:63
3220,3:4:5:6:7:28:29:56:57
3221,3:4:5:6:7:28:30:56:58
3222,3:4:5:6:7:28:31:56:59
3223,3:4:5:6:7:28:32:56:60
3224,3:4:5:6:7:28:33:56:61
3225,3:4:5:6:7:28:34:56:62
3226,3:4:5:6:7:28:35:56:63
3227,3:4:5:6:7:29:30:57:58
3228,3:4:5:6:7:29:31:57:59
3229,3:4:5:6:7:29:32:57:60
3230,3:4:5:6:7:29:33:57:61
3231,3:4:5:6:7:29:34:57:62
3232,3:4:5:6:7:29:35:57:63
3233,3:4:5:6:7:30:31:58:59
3234,3:4:5:6:7:30:32:58:60
3235,3:4:5:6:7:30:33:58:61
3236,3:4:5:6:7:30:34:58:62
3237,3:4:5:6:7:30:35:58:63
3238,3:4:5:6:7:31:32:59:60
3239,3:4:5:6:7:31:33:59:61
3240,3:4:5:6:7:31:34:59:62
3241,3:4:5:6:7:31:35:59:63
3242,3:4:5:6:7:32:33:60:61
3243,3:4:5:6:7:32:34:60:62
3244,3:4:5:6:7:32:35:60:63
3245,3:4:5:6:7:33:34:61:62
3246,3:4:5:6:7:33:35:61:63
3247,3:4:5:6:7:34:35:62:63
